paper,citationKey,robot,Main
"Osada, Y ., “Electro-Stimulated Chemomechanical System Using Polymer Gels (An Approach to Intelligent Artificial Muscle System)”, Proceeding of the International Conference on Intelligent Materials, ~~155-161, 1992.",Osada_1992,,FALSE
"Oguro, IS., Asaka, K., Takenaka, H., “Polymer Film Actuator Driven bsy Low Voltage”, Proceedings of 4th International Symposium on Micro Machine and Human Science at Nagoya, pp39-40, 1993.",Oguro_1993,,FALSE
"Asaka, K., Oguro, K., Nishimura, Y., Mizuhata, M., Takenaka, H., ""Bending of Polyelectrolyte Membrane-Platinum Composites by Electric Stimuli, I. Response Charalcteristics to Various Waveforms"", Polymer Journal, Vol. 27, No. 4, pp436-440, 1995.",Asaka_etal_1995,,FALSE
"Guo, S., Fukuda, T., Kosuge, K., Arai, F., Oguro, K., Negoro, M., ""Mkro Catheter System with Active Guide Wire Structure, Experimental Results and Characteristic Evaluation of Active Guide wire Using ICPF Actuator"", Osaka National Research Institute, Japan, pp191-197, 1994.",Guo_etal_1994,,FALSE
"Alexanderowicz, A., Katchalsky, A., ""Colligative Salt"", Journal of Polymer Science, Vol. I A, pp32313260, 1963.",Alexanderowicz_1963,,FALSE
"Rosen, M. W., ""Water Flow About a Swimming Fish"", Master's thesis, UCLA, May 1959.",Rosen_1959,,FALSE
"Webb, P. W., Wreihs, D., ""Fish Biomechanics"", Praeger Publishers, New York, 1983.",Webb_1983_c,,FALSE
"Segalman, D., Witkowski, W., Adolf, D., Shahinpoor, M., ""Electrically Controlled Polymeric Muscles as Active Materials used in Adaptive Structures"", Proceedings of Structures, Alexandria, VA, November 1991.",Segalman_etal_1991,,FALSE
"Maddock, L., Bone.,Q., Rayner, J. M. V., ""Mechanics and Physiology of Animal Swimming"", Cambridge University press, 1994.",Maddock_etal_1994,,FALSE
"Bone, Q., Marshall, N. B., ""Biology of Fishes"", Blackie and Son Limited, 1982. ",Bone_1982,,FALSE
"Nguyen, D. Q., & Ho, V. A. (2021). Anguilliform Swimming Performance of an Eel-Inspired Soft Robot. Soft Robotics, 00(00), 1–15. https://doi.org/10.1089/soro.2020.0093",Nguyen_etal_2021,,TRUE
"Curet OM, Patankar NA, Lauder GV, et al. Aquatic manoeuvering with counter-propagating waves: a novel locomotive strategy. J R Soc Interface 2011;8:1041–1050.",Curet_etal_2011,,FALSE
"Donatelli CM, Bradner SA, Mathews J, et al. Prototype of a fish inspired swimming silk robot. IEEE International Conference on Soft Robotics, Livorno, Italy, April 24–28, 2018;60–65.",Donatelli_etal_2018,,FALSE
"Frame J, Lopez N, Curet O, et al. Thrust force characterization of free-swimming soft robotic jellyfish. Bioinspir Biomim 2018;13:064001.",Frame_etal_2018,,FALSE
"Hou T, Yang X, Su H, et al. Design and experiments of a squid-like aquatic-aerial vehicle with soft morphing fins and arms. International Conference on Robotics and Automation 2019, Montreal, Canada, May 20–24, 2019;4681–4687.",Hou_etal_2019,,FALSE
"Aubin CA, Choudhury S, Jerch R, et al. Electrolytic vascular systems for energy-dense robots. Nature 2019;571: 51–57.",Aubin_etal_2019,,FALSE
"Christianson C, Goldberg NN, Deheyn DD, et al. Translucent soft robots driven by frameless fluid electrode dielectric elastomer actuators. Sci Robot 2018;3:eaat1893.",Christianson_etal_2018,,FALSE
"Gemmell BJ, Fogerson SM, Costello JH, et al. How the bending kinematics of swimming lampreys build negative pressure fields for suction thrust. J Exp Biol 2016;219: 3884–3895.",Gemmell_etal_2016,,FALSE
Webb PW. Form and function in fish swimming. Sci Am 1984;251:164–174.,Webb_1984_d,,FALSE
"Gemmell BJ, Costello JH, Colin SP, et al. Passive energy recapture in jellyfish contributes to propulsive advantage over other metazoans. Proc Natl Acad Sci U S A 2013;110: 17904–17909.",Gemmell_etal_2013,,FALSE
"Odor R, Stewart J, Gilly W, et al. Squid rocket science: how squid launch into air. Deep Sea Res Part II Top Stud Oceanogr 2013;95:113–118.",Odor_etal_2013,,FALSE
"Low KH, Yang J, Pattathil AP, et al. Initial prototype design and investigation of an undulating body by SMA. International Conference on Automation Science and Engineering, Shanghai, China, October 7–10, 2006;472–",Low_etal_2006,,FALSE
"Ijspeert AJ, Crespi A. Online trajectory generation in an amphibious snake robot using a lamprey-like central pattern generator model. IEEE International Conference on Robotics and Automation (ICRA), pp. 262–268, Roma, Italy, April 10–14, 2007. ",Ijspeert_2007,,FALSE
"Shintake J, Cacucciolo V, Shea H, et al. Soft biomimetic fish robot made of dielectric elastomer actuators. Soft Robot 2018;5:466–474.",Shintake_etal_2018_b,,FALSE
"Cengel JA, Cimbala JM. Fluid Mechanics: Fundamentals and Application. McGraw-Hill, Penn Plaza, NY, USA, 2010.",Cengel_2010,,FALSE
"Pineirua M, Godoy-Diana R, Thiria B. Resistive thrust production can be as crucial as added mass mechanisms for inertial undulatory swimmers. Phys Rev 2015;92: 021001.",Pineirua_etal_2015,,FALSE
"Nguyen DQ, Ho VA. Kinematic evaluation of a series of soft actuators in designing an eel-inspired robot. 2020 IEEE/SICE International Symposium on System Intergration (SII), January 12–15, 2020, Honolulu, Hawaii.",Nguyen_2020,,FALSE
"Onal CD, Rus D. A modular approach to soft robots. The Fourth IEEE RAS/EMBS International Conference on Biomedical and Biomechatronics, Rome, Italy, June 24–27, 2012;1038–1045.",Onal_2012,,FALSE
"Ramananarivo S, Godoy-Diana R, Thiria B. Passive elastic mechanism to mimic fish-muscle action in anguilliform swimming. J R Soc Interface 2013;10:20130667.",Ramananarivo_etal_2013,,FALSE
"Di Santo V, Kenaley CP, Lauder GV. High postural costs and anaerobic metabolism during swimming support the hypothesis of a U-shaped metabolismspeed curve in fishes. Proc Natl Acad Sci U S A 2017;114:13048–13053.",di_Santo_etal_2017,,FALSE
"Porez, M., Boyer, F., & Ijspeert, A. J. (2014). Improved lighthill fish swimming model for bio-inspired robots: Modeling, computational aspects and experimental comparisons. International Journal of Robotics Research, 33(10), 1322–1341. https://doi.org/10.1177/0278364914525811",Porez_etal_2014,,TRUE
"Alamir M, El-Rafei M, Hafidi G, et al. (2007) Feedback design for 3D movement of an eel-like robot. In: Proceedings of IEEE International conference on robotics and automation (ICRA'2007), Rome, Italy, 10–14 April 2007, pp. 256–261.",Alamir_2007,,FALSE
Batchelor GK (1967) An Introduction to Fluid Dynamics. Cambridge: Cambridge University Press.,Batchelor_1967,,FALSE
Bergmann M and Iollo A (2011) Modelling and simulation of fish like swimming. Journal of Computational Physics 230: 329–348.,Bergmann_2011,,FALSE
Boyer F and Ali S (2011) Recursive inverse dynamic modeling of mobile multi-body systems with joints and wheels. IEEE,Boyer_2011,,FALSE
"Boyer F, Chablat D, Lemoine P, et al. (2009) The eel-like robot. In: Proceedings of ASME design engineering technical conferences (IDETC/CIE'2009), San Diego, CA, USA, 30 August–2 September 2009, pp. 655–662.",Boyer_etal_2009,,FALSE
"Boyer F, Porez M and Leroyer A (2010) Poincaré–Cosserat equations for the Lighthill three-dimensional large amplitude elongated body theory: Application to robotics. Journal of Nonlinear Science 20: 1274–1288.",Boyer_etal_2010,,FALSE
"Boyer F, Porez M, Leroyer A, et al. (2008) Fast dynamics of an eel-like robot—Comparisons with Navier–Stokes simulations.",Boyer_etal_2008,,FALSE
"Candelier F, Boyer F and Leroyer A (2011) Three-dimensional extension of the Lighthill's large amplitude elongated-body theory of fish locomotion. Journal of Fluid Mechanics 674: 196–226.",Candelier_etal_2011,,FALSE
"El-Rafei M, Alamir M, Marchand N, et al. (2008a) Motion control of a three-dimensional eel-like robot without pectoral fins. In: Proceedings of IEEE International federation of automatic control (IFAC'2008), Seoul, Korea, 22–26 September 2008, pp.",El-Rafei_2008,,FALSE
"El-Rafei M, Alamir M, Marchand N, et al. (2008b) Multi-variable constrained control approach for a three-dimensional eel-like robot. In: Proceedings of IEEE/RSJ International conference on intelligent robots and systems (IROS'2008), Nice, France, 22–26 September 2008, pp. 3152–3157.",El-Rafei_2008_b,,FALSE
Eldredge JD (2006) Numerical simulations of undulatory swimming at moderate Reynolds number. Bioinspiration and Biomimetics 1: 19–24.,Eldredge_2006,,FALSE
"Farnell DJJ, David T and Barton DC (2005) Numerical model of self-propulsion in a fluid. Journal of Royal Society Interface 2: 79–88.",Farnell_etal_2005,,FALSE
Featherstone R (1983) The calculation of robot dynamics using articulated-body inertias. International Journal of Robotics Research 2: 13–30.,Featherstone_1983,,FALSE
"Hill SJ (1998) Large amplitude fish swimming. PhD Thesis, University of Leeds, UK.",Hill_1998,,FALSE
Kanso E (2009) Swimming due to transverse shape deformations. Journal of Fluid Mechanics 631: 127–148.,Kanso_2009,,FALSE
"Khalil W, Gallot G and Boyer F (2007) Dynamic modeling and simulation of 3-D serial eel-like robot. IEEE Transaction on Systems, Man and Cybernetics—Part C: Applications and Reviews 37: 1259–1268.",Khalil_etal_2007,,FALSE
Kirchhoff G (1869) Ueber die bewegung eines rotationskörpers in einer flüssigkeit. Journal für die Reine und Angewandte Mathematik 71: 237–262.,Kirchhoff_1869,,FALSE
Lamb H (1932) Hydrodynamics. New York: Dover.,Lamb_1932,,FALSE
Leroyer A and Visonneau M (2005) Numerical methods for RANSE simulations of a self-propelled fish-like body. Journal of Fluids and Structures 20: 975–991.,Leroyer_2005,,FALSE
Liu Q and Kawachi K (1999) A numerical study of undulatory swimming. Journal of Computational Physics 155: 223–247.,Liu_1999,,FALSE
Milne-Thomson LM (1996) Theoretical Hydrodynamics. 5th edition. New York: Dover Publications.,Milne-Thomson_1996,,FALSE
"Morel Y, Ijspeert AJ and Leonessa A (2012a) Indirect, nonadaptive control of a class of nonlinear uncertain systems with applications to motion control of swimming robots. In: Proceedings of 2012 ASME dynamic systems and control conference (DSCC'2013), Fort Lauderdale, FL.",Morel_2012,,FALSE
"Morel Y, Porez M and Ijspeert AJ (2012b) Action-perception trade-offs for anguilliform swimming robotic platforms with an electric sense. In: Proceedings of IFAC workshop on navigation, guidance and control of underwater vehicles (NGCUV'2012), Porto, Portugal, 10–12 April 2012, pp. 178–",Morel_2012_b,,FALSE
"Morel Y, Porez M and Ijspeert AJ (2012c) Estimation of relative position and coordination of mobile underwater robotic platforms through electric sensing. In: Proceedings of IEEE International conference on robotics and automation (ICRA'2012), St Paul, MN, USA, 14–18 May 2012, pp. 1131–1136.",Morel_2012_c,,FALSE
"Morel Y, Porez M, Leonessa A, et al. (2011) Nonlinear motion control of CPG-based movement with applications to a class of swimming robots. In: Proceedings of IEEE conference on decision and control and European control conference (CDC- ECC’2011), Orlando, FL, USA, 29 November–1 December 2005, pp. 433–440.",Morel_etal_2011,,FALSE
,,,
"Munk MM (1924) The aerodynamic forces on airship hulls. Technical Report 184, National Advisory Committee for Aeronautics.",Munk_1924,,FALSE
Saffman PG (1992) Vortex Dynamics. Cambridge: Cambridge University Press.,Saffman_1992,,FALSE
Salumäe T and Kruusmaa M (2011) A flexible fin with bioinspired stiffness profile and geometry. Journal of Bionic Engineering 8: 418–428.,Salumäe_2011,,FALSE
"Spong MW (1987) Modelling and control of elastic joint robots. Transaction of the ASME Journal of Dynamic Systems, Mea- surement and Control 109: 310–319",Spong_1987,,FALSE
"Paul, MN, USA, 14–18 May 2012, pp. 5094–5098.",Paul_2012,,FALSE
"Taylor GI (1952) Analysis of the swimming of long narrow animals. Proceedings of the Royal Society A, Mathematical, Physical and Engineering Sciences 214: 158–183.",Taylor_1952,,FALSE
"Videler JJ, Müller UK and Stamhuis EJ (1999) Aquatic vertebrate locomotion: Wakes from body waves. Journal of Experimental Biology 202: 3423–3430.",Videler_etal_1999,,FALSE
"Yamada H, Chigisaki S, Mori M, et al. (2005) Development of amphibious snake-like robot ACM-R5. In: Proceedings of",Yamada_etal_2005,,FALSE
"Rosic, M. L. N., Thornycroft, P. J. M., Feilich, K. L., Lucas, K. N., & Lauder, G. V. (2017). Performance variation due to stiffness in a tuna-inspired flexible foil model. Bioinspiration and Biomimetics, 12(1). https://doi.org/10.1088/1748-3190/aa5113",Rosic_etal_2017,,TRUE
"Ahlborn B, Chapman S, Stafford R, Blake R W and Harper D G 1997 Experimental simulation of the thrust phases of fast-start swimming of fish J. Exp. Biol. 200 2301–12",Ahlborn_etal_1997,,FALSE
"Akhtar I, Mittal R, Lauder G V and Drucker E 2007 Hydrodynamics of a biologically inspired tandem flapping foil configuration",Akhtar_etal_2007,,FALSE
Alexander R M 1965 The lift produced by the heterocercal tails of Selachii J. Exp. Biol. 43 131–8,Alexander_1965,,FALSE
Breder C M 1926 The locomotion of fishes Zoologica 4 159–256,Breder_19261,,FALSE
"Ellerby D J, Altringham J D, Williams T and Block B A 2001 Slow muscle function of Pacific bonito (Sarda chiliensis) during steady swimming J. Exp. Biol. 203 2001–13",Ellerby_2001,,FALSE
Katz J and Weihs D 1978 Hydrodynamic propulsion by large amplitude oscillation of an airfoil with chordwise flexibility,Katz_1978,,FALSE
"Katz S L, Syme D A and Shadwick R E 2001 High-speed swimming: enhanced power in yellowfin tuna Nature 410 770–1",Katz_2001,,FALSE
"Müller U K, Heuvel B, Stamhuis E and Videler J 1997 Fish foot prints: morphology and energetics of the wake behind a continuously swimming mullet (Chelon labrosus Risso) J. Exp.",Müller_etal_1997,,FALSE
"Read D A, Hover F S and Triantafyllou M S 2003 Forces on oscillating foils for propulsion and maneuvering J. Fluids",Quinn_2003,,FALSE
Root R G and Liew C W 2014 Computational and mathematical modeling of the effects of tailbeat frequency and flexural stiffness in swimming fish Zoology 117 81–5,Root_2014,,FALSE
Wu T Y 1971 Hydromechanics of swimming propulsion. Part 2. Some optimum shape problems J. Fluid Mech. 46 521–44,Wu_1971_b,,
Standen E M and Lauder G V 2005 Dorsal and anal fin function in bluegill sunfish Lepomis macrochirus: three-dimensional kinematics during propulsion and maneuvering J. Exp. Biol.,Standen_2005,,FALSE
"Westneat M W, Hoese W, Pell C A and Wainwright S A 1993",Westneat_1993,,FALSE
Zhu Q 2007 Numerical simulation of a flapping foil with chordwise or spanwise flexibility AIAA J. 45 2448–57,Zhu_2007,,FALSE
"Rossi, C., Colorado, J., Coral, W., & Barrientos, A. (2011). Bending continuous structures with SMAs: a novel robotic fish design. Bioinspiration & Biomimetics, 6(4), 45005. https://doi.org/10.1088/1748-3182/6/4/045005",Rossi_etal_2011,,TRUE
"Vela P A, Morgansenand K A and Burdick J W 2002 Underwater locomotion from oscillatory shape deformations IEEE Conf. on Decision and Control pp 2074–8",Vela_etal_2002,,FALSE
"Lauder G V, Curet O M, Patankar N A and MacIver M A 2011 Mechanical properties of a bio-inspired robotic knifefish with an undulatory propulsor Bioinsp. Biomim. 6 026004",Lauder_etal_2011_c,,FALSE
"Nguyen Q S, Park H C and Byun D 2011 Thrust analysis of a fish robot actuated by piezoceramic composite actuators",Nguyen_etal_2011,,FALSE
"Zhang Y h, Song Y, Yang J and Low K H 2008 Numerical and experimental research on modular oscillating fin J. Bionic Eng. 5 13–23",Zhang_etal_2008,,FALSE
"Rediniotis O K, Wilson L N, Lagoudas D C and Khan M M 2002 Development of a shape-memory-alloy actuated biomimetic hydrofoil J. Intell. Mater. Syst. Struct. 13 35–49",Rediniotis_etal_2002,,FALSE
"Zhang Y, Shangrong L, Ji M and Yang J 2005 Development of an underwater oscillatory propulsion system using shape memory alloy Proc. IEEE Int. Conf. on Mechatronics and Automation pp 1878–83",Zhang_etal_2005,,FALSE
Suleman A and Crawford C 2008 Design and testing of a biomimetic tuna using shape memory alloy induced propulsion Comput. Struct. 86 491499,Suleman_2008,,FALSE
"Shatara S, Chen Z and Tan X 2010 Modeling of biomimetic robotic fish propelled by an ionic polymer–metal composite caudal fin IEEE/ASME Trans. Mech. 15 448–59",Shatara_etal_2010,,FALSE
"Jung J, Kim B, Kim D and Park J 2005 A biomimetic undulatory tadpole robot using ionic polymermetal composite actuators Smart Mater. Struct. 14 1579–85",Jung_etal_2005,,FALSE
Teh Y H and Featherstone R 2008 An architecture for fast and accurate control of shape memory alloy actuators Int. J. Robot. Res. 27 595–611,Teh_2008,,
"Meier H, Czechowicz A and Haberland C 2009 Control loops with detection of inner electrical resistance and fatigue-behaviour by activation of NiTi-shape memory alloys Eur. Symp. Martensitic Transformations (Prague, September) 05006 (doi:10.1051/esomat/200905006)",Meier_2009,,
"Russell R A and Gorbet R B 1995 Improving the response of sma actuators IEEE Int. Conf. on Robotics and Automation (Nagoya, Japan) pp 2299–304",Russell_1995,,
"Mohanchandra K P, Shin D D and Carman G P 2004 High frequency actuation of thin film NiTi Sensors Actuators A 111 166–71",Mohanchandra_etal_2004,,
